X;Y;ANNO;Spawners;Recruits;salinity.minq3p;salinity.minq4p;salinity.minq1;salinity.minq2;salinity.minq3;salinity.maxq3p;salinity.maxq4p;salinity.maxq1;salinity.maxq2;salinity.maxq3;bat;dist;slope;temp.minq3p;temp.minq4p;temp.minq1;temp.minq2;temp.minq3;temp.maxq3p;temp.maxq4p;temp.maxq1;temp.maxq2;temp.maxq3;tot
784.8237819;4573.841553;1997;0;0;38.11951447;37.93361664;37.95526886;38.01425934;38.20087051;38.21403885;37.98955536;37.9887619;38.15599823;38.35932922;-357;32;34;22.61987686;15.88003254;14.74467278;15.24999905;24.13000107;26.37999916;20.16911316;15.12588692;22.22680283;26.13003349;0
787.9208711;4605.583063;1997;0;0;38.13360977;37.94715118;37.96524429;38.02458954;38.2386322;38.23885727;38.00962067;38.0022316;38.17184067;38.38108826;-23;6;3;22.87725258;15.74119854;13.504426;14.48740482;22.23363686;25.68274879;20.51641846;14.56205654;21.19489479;25.36826324;0
770.7657988;4619.428835;1997;0;0;38.13626099;37.95549011;37.97293472;38.03142548;38.24085617;38.24012756;38.01476288;38.00919724;38.17357636;38.37801743;-20;6;4;22.45550728;15.1743927;13.82707977;14.61884975;22.93506241;25.8150959;20.04982948;14.19469357;22.64558601;25.93366241;0
765.1187133;4599.614373;1997;87.81173165;9.756859072;38.12794495;37.94561768;37.96469116;38.02206421;38.22281647;38.22899628;38.00330353;37.9990654;38.16318893;38.36632156;-228;27;29;22.74752998;15.75641727;14.73505306;15.00319958;23.88119698;26.25;20.25723839;15.13000011;22.02451324;26.00422096;97.56859072
758.1626612;4597.805374;1997;0;0;38.12549591;37.94481277;37.96450424;38.02111053;38.21529388;38.22423172;38.00032806;37.99772644;38.15970993;38.36035156;-621;32;8;22.86508179;15.62979221;14.75;15.1096611;23.86536026;26.12999916;20.37987137;15.13581181;21.88000679;26.14016151;0
761.3595405;4597.942745;1997;0;0;38.12586212;37.94463348;37.96425629;38.02103806;38.21661758;38.22506332;38.00067139;37.99772644;38.16035843;38.36167145;-529;31;30;22.86366844;15.63000011;14.75000191;15.13000202;23.83317375;26.12996101;20.38000679;15.23974514;21.88341713;26.24059677;0
764.1777793;4596.777869;1997;0;0;38.12653351;37.94439697;37.96383286;38.02095413;38.2190094;38.22657394;38.00137329;37.99774933;38.1614418;38.36390686;-432;30;32;22.86701202;15.74999619;14.64097404;15.01421642;24.00631142;26.13013268;20.38000107;15.13000011;22.14767838;26.13000488;0
764.7073013;4605.347806;1997;67.78512117;67.78512117;38.13018799;37.94844437;37.96699142;38.0246048;38.22786331;38.2321434;38.00652313;38.00185776;38.16584778;38.369133;-167;22;12;22.62998962;15.8958025;14.49338818;14.99522018;24.00862694;26.24440193;20.1406002;15.00659847;22.24999237;26.12109375;135.5702423
757.376677;4615.31071;1997;197.3858593;206.7851859;38.13275909;37.95430756;37.97227097;38.02976227;38.2315712;38.23415756;38.01089478;38.00708389;38.1683197;38.3692627;-193;19;23;22.63301086;15.75234413;14.38000107;15.00471687;24.01522636;26.13550377;20.2544136;15.00006294;22.41086578;25.88007927;404.1710452
759.2934958;4638.295805;1997;0;0;38.14211273;37.96780014;37.98427582;38.04269409;38.24945831;38.24454498;38.02420044;38.02054977;38.17986298;38.38011551;-18;7;1;22.02903748;14.42285061;12.92074203;14.47594929;22.22133636;25.39530182;19.47572899;14.21696568;22.07000542;25.30647278;0
757.0101258;4636.37842;1997;0;0;38.14117432;37.96691132;37.98350525;38.04177856;38.24752045;38.24333954;38.02305985;38.01956177;38.17860413;38.37851715;-33;10;6;22.65032768;14.46051979;13.01886082;14.51315784;23.36472702;25.85379028;19.7194767;14.34127522;22.87912369;25.61295319;0
816.0022176;4556.272811;1997;0;0;38.11470795;37.92624664;37.94892883;38.01117706;38.18806839;38.20441437;37.98107147;37.98310089;38.15344238;38.35651398;-523;20;20;22.98707199;16.13233566;14.63423252;15.23752022;24.24618912;26.50000572;20.63007736;15.13000011;21.77269363;26.38298798;0
747.6321197;4636.602222;1997;0;236.2014089;38.13946533;37.96697998;37.98370743;38.04148102;38.24317551;38.24024582;38.02155304;38.01902008;38.17598724;38.37374878;-102;15;4;23.00000191;15.02171516;13.87254238;14.76778698;23.85759163;25.88000107;20.33257484;14.87347698;22.81967163;25.74707031;236.2014089
755.2217039;4630.58809;1997;0;200.2658073;38.13862991;37.96353149;37.98046494;38.03845596;38.24264145;38.24048615;38.01954651;38.01610947;38.17539978;38.37522125;-92;15;5;22.99921227;14.89582348;13.29291153;14.73233795;23.89874268;25.75356674;19.89150429;14.7566061;23.10006905;25.8850441;200.2658073
744.7729539;4632.467846;1997;52.06417083;52.06417083;38.13737488;37.96460724;37.98160172;38.03908539;38.23884201;38.23762512;38.01876831;38.0164566;38.17318344;38.37050247;-149;21;10;23.12585258;15.37532997;14.30448055;15.11252785;23.76142502;25.88908768;20.61603546;14.99513149;22.49313736;25.87709236;104.1283417
739.0965143;4628.362324;1997;0;0;38.13496399;37.96239471;37.97973251;38.03673553;38.23346329;38.23429108;38.01571655;38.01391983;38.16986847;38.36614227;-546;27;17;23.12999916;15.50101185;14.52448177;15.01598167;23.87996101;25.64465141;20.38087273;15.01871777;22.28557014;25.76789665;0
738.4984548;4621.839272;1997;0;0;38.13269043;37.95927429;37.97702026;38.03373337;38.22874451;38.23165131;38.01245117;38.01077652;38.16699982;38.36320496;-734;34;11;23.23251915;15.39273262;14.60110283;15.00533962;23.89715576;25.63188744;20.37072182;15.13000011;21.82399559;26.00002861;0
733.513052;4632.16821;1997;0;0;38.13572693;37.96497345;37.98217392;38.03907013;38.23437119;38.23432922;38.01734924;38.01615524;38.17043304;38.36539459;-405;26;44;23.14136887;15.62948418;14.50398541;15.00284672;23.87561798;25.73382759;20.41353416;15.11915207;22.12836266;25.73479462;0
720.7311574;4654.101886;1997;40.2059348;120.6178044;38.14141083;37.97787476;37.99394608;38.0509491;38.24442291;38.23773193;38.02732849;38.02797699;38.17668152;38.36792755;-122;17;4;23.01059151;15.48506641;14.50714493;14.75001907;23.88917732;25.38194847;20.49999619;14.8848896;22.1522789;25.62110329;160.8237392
733.8012652;4635.045572;1997;131.7403727;0;38.13674164;37.96654511;37.98357391;38.04057312;38.23642349;38.23538208;38.01885986;38.01771927;38.17169189;38.36656952;-269;23;27;23.24061775;15.52573776;14.63000298;15.03729534;23.99796677;25.75;20.62131691;15.12935734;22.00915337;25.50017357;131.7403727
727.7733344;4635.595124;1997;75.09085994;0;38.13652802;37.96761322;37.98459625;38.04135895;38.2354126;38.23429489;38.01896286;38.01836395;38.17098236;38.36468506;-457;24;52;23.0000248;15.87906647;14.50303078;15.12546444;23.87999916;25.75095558;20.49580956;15.12705898;21.84537315;25.51797676;75.09085994
705.7957121;4627.369816;1997;17.52633332;0;38.13117218;37.96498108;37.98302078;38.03770447;38.22216797;38.22450256;38.01280975;38.01408386;38.16163254;38.35122681;-482;49;58;23.12125969;15.36763477;14.5054369;14.86067677;23.24999237;26.00005531;19.88010025;15.00497055;21.66029167;25.74529839;17.52633332
825.513524;4556.267358;1997;19.60922732;0;38.11465454;37.92649841;37.94902039;38.01177979;38.18898392;38.20452499;37.98130417;37.9836731;38.15409088;38.35709381;-322;18;36;23.01056862;16.38707924;14.75000191;14.99999905;24.25004578;26.49999809;20.50407982;15.24700165;21.99014664;26.48579407;19.60922732
707.6697242;4650.072869;1997;29.56684571;0;38.13888931;37.97733307;37.99375153;38.04981995;38.23857498;38.2328186;38.02483368;38.02648163;38.17227936;38.36132813;-381;32;28;23.24996376;15.37543201;14.52241516;14.88389397;23.53344727;25.76985741;20.38306236;15.13000011;22.14034462;25.74693871;29.56684571
687.8132935;4661.219941;1997;93.23087881;83.90779093;38.13924408;37.98436737;38.00050735;38.05566406;38.23862457;38.22911835;38.02798462;38.0319252;38.17145538;38.35662842;-324;26;20;22.63907051;15.89115429;14.61061478;14.75584698;23.63957024;25.50461197;20.01613426;15.13001347;22.15548134;25.63000679;177.1386697
689.5972589;4668.45705;1997;166.381661;536.1186856;38.14141846;37.98815918;38.00382996;38.05952072;38.24317169;38.23160934;38.03155518;38.0358429;38.17505646;38.3598175;-154;24;9;23.00000954;15.88000011;14.51678276;14.88000011;23.51358414;25.5;20.36530876;15.01166153;22.25412369;25.62371826;702.5003466
684.4009534;4672.686137;1997;86.55805362;34.62322145;38.14147949;37.99092865;38.00643921;38.06188202;38.24328613;38.23031998;38.03279114;38.03804016;38.1750412;38.35844421;-126;15;1;22.76076126;15.87999439;14.51727295;14.74999905;23.74999809;25.5074749;20.36726189;14.98294067;22.25336647;25.62338066;121.1812751
692.7812305;4682.022877;1997;0;435.2775003;38.14460754;37.99378967;38.00879288;38.06520844;38.24964523;38.23509979;38.03668976;38.04162216;38.180233;38.36429596;-102;16;3;22.99999428;15.7576952;14.25095367;14.73938465;23.85860062;25.63395882;20.5;14.75035381;22.35578537;25.50311279;435.2775003
695.447235;4683.507921;1997;0;196.4002025;38.14524841;37.99425507;38.00917053;38.06575775;38.2508812;38.23608398;38.03740692;38.04221344;38.1812439;38.36551666;-87;13;3;23.00418091;15.72262383;14.21205997;14.62999821;23.75854111;25.7262516;20.47794724;14.73664474;22.49126625;25.49999428;196.4002025
690.2522329;4689.443726;1997;0;0;38.14571381;37.99719238;38.0119133;38.06846619;38.25180435;38.23556519;38.03907013;38.04480362;38.18205261;38.36507416;-62;8;4;22.99991035;15.49999619;13.73091412;14.50488091;23.48493958;25.63433075;20.49765205;14.45718002;22.49980354;25.48373604;0
677.656937;4702.646866;1997;0;0;38.14588165;38.00416565;38.01834106;38.074646;38.25252533;38.23295593;38.04237366;38.05064774;38.18309021;38.36253357;-14;1;2;22.74284172;15.01951313;13.42733574;14.24057865;22.08546066;25.24291992;19.28752327;14.01786804;22.27160072;24.31445313;0
672.3582443;4715.258652;1997;0;0;38.14714813;38.01060104;38.0242157;38.08078384;38.25534058;38.23275757;38.0464325;38.05658722;38.18605042;38.36284637;-24;2;7;22.51838684;14.77700996;13.13077736;14.04589081;21.1909523;25.27989388;20.21935272;14.23824692;23.14429092;23.92997169;0
660.5964182;4727.73183;1997;0;0;38.14693451;38.01708221;38.03013611;38.0866394;38.2558136;38.23026276;38.04944229;38.06215668;38.18733215;38.36071014;-15;4;4;22.1071167;15.26247311;13.32569313;14.16861153;20.66104507;25.04756165;20.06047821;13.96836281;21.55769539;24.17235184;0
866.3367684;4553.30075;1997;0;208.0559254;38.10890961;37.93029785;37.94895172;38.02651978;38.19677353;38.1970787;37.98023987;37.99517441;38.16659927;38.36299133;-174;24;16;23.37122154;16.50012207;14.78085709;14.87035942;24.24913406;26.74456024;20.90299225;15.12573433;22.03628731;26.25;208.0559254
653.1274281;4721.874181;1997;0;107.7025256;38.14477539;38.01629639;38.02950287;38.08531189;38.25218964;38.22695923;38.04730988;38.06070709;38.18431091;38.35725403;-105;14;1;22.75;15.40766716;14.10721588;14.62021542;23.47481155;25.37999916;20.26036644;14.25001335;22.47020149;25.13846016;107.7025256
664.7000252;4714.739581;1997;0;21.02386208;38.14577866;38.01171112;38.02527237;38.08142853;38.25322723;38.23007965;38.04589844;38.05708694;38.18448639;38.36008835;-81;9;4;22.74637985;15.37416935;13.98639488;14.53991508;23.3787117;25.49503899;20.61696815;14.26836681;22.63711739;25.37415504;21.02386208
669.5969628;4712.301792;1997;0;0;38.14614868;38.00994492;38.02365494;38.07992935;38.25362778;38.23133087;38.04534912;38.05570221;38.18461227;38.36122131;-63;7;4;22.57278824;15.08697033;13.67211246;14.0430603;22.94303894;25.26016808;20.5002079;13.96587849;22.87899971;25.11510468;0
660.5948901;4665.815024;1997;58.08212813;0;38.137146;37.99129486;38.00743866;38.0606308;38.2347641;38.22132874;38.02908707;38.03631973;38.16741943;38.34820175;-305;21;11;22.01029205;15.74999905;14.75001144;14.87515068;23.75600052;25.88000679;19.38058853;14.99432278;22.01888084;25.62999916;58.08212813
661.4061678;4659.6233;1997;53.34471354;10.66894271;38.13630295;37.98844147;38.00492859;38.0578537;38.23262024;38.22066498;38.02702332;38.03359604;38.16557312;38.34702301;-351;25;8;22;15.74097824;14.63001251;14.63648701;23.68847656;25.87992859;18.9628334;15.11750603;21.98633575;25.64614868;64.01365625
634.7591683;4681.114123;1997;0;0;38.13542175;38.00393677;38.01906586;38.07082367;38.23460007;38.21485138;38.03346252;38.0461235;38.16779327;38.34356689;-462;28;26;22.00006294;15.13101864;14.62996006;15.00399303;24.25;25.8799839;19.74702835;15.00000191;22.51332664;25.99819756;0
640.8384257;4687.33193;1997;106.9919221;0;38.13755035;38.00551605;38.02025604;38.07312012;38.23843384;38.21804047;38.03606415;38.04844666;38.1713562;38.34700775;-275;18;9;22.23676872;15.50006008;14.62618256;14.99653149;24.36464882;25.75231361;19.99474907;14.87346745;22.43001175;25.64415741;106.9919221
652.2502664;4708.356416;1997;40.24744127;60.3711619;38.14242554;38.01120758;38.02500916;38.07995605;38.24756622;38.22462463;38.04291153;38.05538559;38.17980957;38.35438919;-130;14;2;22.99744606;15.86729431;14.25202847;14.99532223;23.74241638;25.74719429;20.34233284;14.38574219;22.12999535;25.38910866;100.6186032
661.1996699;4706.302447;1997;0;60.55957043;38.14394379;38.00883865;38.02278519;38.07831573;38.2497673;38.22794342;38.04305267;38.05393219;38.18132782;38.35754395;-108;15;2;22.87999916;15.7348175;14.13000107;14.76864719;23.72058678;25.61545563;20.62501907;14.36818981;22.25080681;25.51107216;60.55957043
655.1745045;4698.088828;1997;18.11633586;36.23267172;38.1415863;38.00652313;38.02082443;38.0754776;38.24539185;38.22462463;38.0399704;38.05102158;38.17744446;38.35380554;-134;4;2;22.63865852;15.75182915;14.48168659;14.74730968;23.86211014;25.75641632;20.46378708;14.62949657;22.36299515;25.63368988;54.34900758
856.3926344;4550.004653;1997;0;60.20034675;38.10749054;37.92625809;37.94630051;38.0200882;38.18855667;38.19474792;37.97665024;37.98909378;38.16017151;38.35778809;-135;20;2;23.25000381;16.51485825;14.7641573;15.13625526;24.11111259;26.75;20.89954376;15.13000011;22.28332138;26.37639809;60.20034675
670.3454096;4696.109015;1997;0;0;38.14367294;38.00276947;38.01721191;38.0728302;38.24845123;38.22953033;38.03993225;38.04866028;38.17967987;38.35862732;-67;3;10;22.8735218;15.24965858;14.02101326;14.03815269;22.08042526;25.26169586;21.08945656;14.16941547;22.86383057;24.5391922;0
657.9484884;4727.026481;1997;0;0;38.1461525;38.01712036;38.03019333;38.08644867;38.25456238;38.22899628;38.04883957;38.06191254;38.18636322;38.35937881;-61;7;6;22.49616241;15.24841213;13.70223141;14.28736019;22.38312149;25.10154152;20.21935272;13.89211082;22.64660645;24.88737679;0
641.2191204;4726.587223;1997;0;170.7930262;38.14284515;38.02058792;38.03343964;38.08863831;38.24986267;38.22264862;38.04784393;38.06373596;38.18312836;38.35340118;-110;13;0;22.88467216;15.88167953;14.12711716;14.8799963;23.49993896;25.49995041;20.13013458;14.60568142;22.67387009;25.36067772;170.7930262
649.5658224;4691.68977;1997;61.70934897;329.1165278;38.13945007;38.00481415;38.01947021;38.07325745;38.2414856;38.22146606;38.03736877;38.04868698;38.17394257;38.35031128;-199;6;6;22.12996864;15.37800598;14.06842995;14.2726078;23.38984489;25.17474175;20.09327316;14.49336147;22.0905571;25.32575989;390.8258768
640.0908209;4697.903365;1997;70.30950243;20.08842927;38.13887787;38.00974274;38.02392197;38.0774231;38.24154663;38.21921539;38.03923798;38.05267334;38.17450714;38.34879303;-277;20;4;22.38225746;15.63338375;14.50004196;15.00992489;24.24569321;25.87991714;20.13130379;14.63003731;22.38565636;25.50006676;90.3979317
635.7016311;4704.792788;1997;27.79630865;0;38.13896942;38.01370239;38.02748489;38.0810318;38.2425766;38.21838379;38.04124451;38.05616379;38.17588806;38.34857178;-259;28;7;22.48809052;15.63090324;14.49999714;14.99999619;24.26422691;25.75024796;20.25;14.64005852;22.52129745;25.62997055;27.79630865
634.916323;4690.947756;1997;53.27735659;0;38.13671112;38.0083313;38.02283859;38.07528687;38.23776245;38.21600342;38.03668213;38.05049515;38.17103577;38.3454895;-365;26;15;22.12756348;15.49493027;14.59985065;14.88007355;24.49418259;25.86021996;20.12989426;14.87128258;22.84454918;25.75;53.27735659
632.2258472;4682.898753;1997;0;0;38.13537598;38.00574493;38.02069092;38.07242584;38.23500061;38.21440125;38.03430176;38.04766083;38.16833115;38.34347534;-561;31;19;22.01270294;15.37258148;14.73631287;14.99995232;24.24995995;25.75218582;19.87668991;15;22.65413666;26.00009918;0
625.1436217;4679.992075;1997;0;0;38.13346863;38.00648499;38.02151489;38.07228088;38.23227692;38.21120453;38.03305054;38.04743958;38.1659584;38.34062958;-577;23;9;21.87417603;15.25726128;14.74709702;14.99999142;24.38861847;25.76130676;19.61712837;15.13014126;22.63411331;25.9030838;0
615.2142006;4681.76589;1997;0;0;38.13143158;38.00999451;38.02480698;38.07453918;38.23033905;38.20751953;38.03302002;38.04956436;38.16457367;38.33799744;-368;9;12;21.882061;15.7401228;14.63005257;15.12217045;24.49999046;26.01935005;19.72886658;15.12749863;23.11789131;26.00754356;0
860.5464343;4548.170707;1997;275.3195674;19.66568338;38.10620499;37.92609787;37.94568253;38.0214119;38.1888237;38.19318771;37.97589874;37.98997116;38.16123199;38.35800171;-244;25;32;23.14086342;16.51329041;14.87290382;15.14724445;24.13669205;26.75;20.75216293;15.12993526;22.3849926;26.38000488;294.9852508
581.7742466;4702.085888;1997;9.949328072;0;38.12491608;38.02588654;38.04497147;38.09199524;38.2282753;38.19488525;38.03862762;38.06661224;38.16564941;38.33209229;-353;14;20;23.26125908;15.48699093;14.5052309;15.39086437;24.62999916;26.12982559;19.75308418;15.01053905;23.71784782;26.37944984;9.949328072
578.611013;4701.882944;1997;0;0;38.12326813;38.02626801;38.04626846;38.09246063;38.22668457;38.19256592;38.03791428;38.06708908;38.16429901;38.33065033;-641;17;46;23.49822998;15.56505394;14.63000011;15.5;24.50071716;26.00000381;19.74999619;15;23.40079308;26.25482941;0
577.8847627;4699.176214;1997;0;0;38.12273407;38.02503204;38.04520035;38.09104156;38.2257309;38.19210815;38.03685761;38.06572342;38.16321564;38.33013535;-756;20;27;23.3823452;15.62577915;14.50168228;15.46120739;24.61196136;26;19.7533493;15.02035904;23.13534737;26.25;0
579.8871434;4698.14383;1997;0;0;38.12343979;38.02453613;38.04428864;38.0904808;38.22631073;38.19318008;38.03697205;38.06515503;38.16363144;38.33072662;-543;19;59;23.49314308;15.62921333;14.6205492;15.39708328;24.62496567;26.00657272;19.88355446;15.12466812;23.67988205;26.24729919;0
580.0641959;4668.139986;1997;0;0;38.11849976;38.01081848;38.0320282;38.07466125;38.2159996;38.18912506;38.02590942;38.04985809;38.15219879;38.32486725;-556;40;35;22.74045944;15.04876328;14.51756573;15.37797737;24.1198864;26.10978889;19.11235619;14.99999905;22.35610008;26.0000267;0
596.8627133;4680.655803;1997;101.1719762;121.4063714;38.12580872;38.01298141;38.03065491;38.0774765;38.22468185;38.19870758;38.03137589;38.05242157;38.16015625;38.33195877;-203;15;4;22.40364265;15.74865913;14.63419151;15.26424026;24.39533043;26.00469208;19.7500782;15.13003254;22.57081985;26.00541115;222.5783476
601.9736352;4698.964486;1997;185.709643;241.4225359;38.12995911;38.02017975;38.03591919;38.0852623;38.23193741;38.20332336;38.03796387;38.06002045;38.16768646;38.3368454;-163;12;4;22.6366787;15.83295345;14.51872444;15.38000011;24.86769485;26.12182999;20.11385727;15.13272381;22.74447823;26.37883186;427.1321789
632.1320919;4700.947432;1997;97.25312956;0;38.13754272;38.01307678;38.02702332;38.07992554;38.24025345;38.21630859;38.03970718;38.05500412;38.17381287;38.34650421;-349;31;8;22.37467575;15.62970448;14.61055374;15.12595558;24.50000191;25.98880386;20.12996674;14.73369694;22.64310265;25.74998856;97.25312956
618.7462435;4670.40691;1997;0;0;38.13085175;38.00366974;38.01926422;38.06851578;38.22748184;38.20760345;38.02941895;38.04370117;38.16129684;38.33667755;-536;21;12;21.75182152;15.13565254;14.50691509;15.25000095;24.38238335;25.77106285;18.96664238;15.00000286;23.33626938;25.75040817;0
622.9860878;4681.642264;1997;0;0;38.13316345;38.00772858;38.02265549;38.07328796;38.23222351;38.21053314;38.03340912;38.04840851;38.16601944;38.34026337;-550;18;8;21.87997055;15.60835361;14.63028622;15.12714767;24.49999619;25.84526062;19.62504196;15.12597847;22.9306488;25.99346924;0
853.7372604;4543.008159;1997;10.35526855;0;38.10417938;37.92265701;37.94326019;38.01694489;38.18106842;38.1897049;37.9721489;37.98540497;38.15633774;38.35327911;-381;16;28;23.24952888;16.49536896;14.75001049;14.94790936;24.39425278;26.75000191;20.86632538;15.14539909;22.24997711;26.5000267;10.35526855
624.1548203;4684.584051;1997;0;0;38.13375092;38.00870514;38.02345657;38.07441711;38.23337555;38.21127319;38.03438568;38.04952621;38.16718292;38.34113312;-572;20;5;21.88191223;15.61833191;14.62999535;15.01596165;24.52072906;26.00004768;19.75233078;15.00452995;22.75852013;26.00006676;0
635.7982829;4677.290782;1997;0;0;38.13526154;38.00237274;38.01771164;38.06939697;38.23390961;38.21488953;38.03257751;38.04470444;38.16704559;38.3433075;-580;29;14;22.13001823;15.24729824;14.63609028;15.01799011;24.23674583;25.99507523;19.49822235;15.00001526;22.6269474;25.87199783;0
625.509913;4700.036551;1997;129.9732255;0;38.13616943;38.01483917;38.02872467;38.08101654;38.23864746;38.21381378;38.03944016;38.05598831;38.17263794;38.34449005;-356;26;11;22.38421249;15.75000954;14.49096966;15.13514137;24.5082798;25.99999809;20.13398933;14.88000393;22.50149918;25.88586807;129.9732255
611.4483341;4702.241417;1997;193.3375868;77.3350347;38.13288498;38.01973724;38.03371048;38.08446503;38.23526001;38.20785522;38.03930283;38.05928421;38.17037964;38.34014893;-238;14;3;22.71234512;16.09613228;14.71324158;15.2499342;24.62622643;26.26678467;20.25001526;15.00001812;23.01493073;26.12685776;270.6726215
611.9867529;4710.691367;1997;159.7512141;53.2504047;38.13432312;38.02297974;38.03638458;38.08795166;38.2379837;38.20923615;38.04204941;38.06267166;38.17331696;38.3418045;-173;20;5;23.01449776;15.87997341;14.5148859;15.26592731;24.62453461;26.25556564;20.24604225;14.89920139;22.6817627;26.00311852;213.0016188
623.2255072;4719.834268;1997;40.10941849;280.7659295;38.13814545;38.02278519;38.03567886;38.0890274;38.24330139;38.21495819;38.04503632;38.06385422;38.177948;38.34661865;-135;14;3;22.76348305;15.87995148;14.50308228;15.14095783;24.14496231;26.00489998;20.24415779;14.74164867;22.61726952;26.00000763;320.875348
610.9510589;4725.625021;1997;0;0;38.13626862;38.02910614;38.04184723;38.0945816;38.24207306;38.21067047;38.04688263;38.06916428;38.1780777;38.34368896;-90;5;6;22.87402916;15.75023079;14.25050735;14.77863312;24.0263443;25.60820389;20.15798569;14.46748066;21.92643738;25.74501228;0
640.6890436;4743.329349;1997;0;0;38.1450386;38.0265274;38.0386734;38.09481812;38.25414276;38.22433472;38.05263519;38.06984711;38.1877594;38.35540771;-32;3;2;22.17921448;15.25904369;12.95436955;14.40175056;22.63069153;24.52215958;20.35318565;13.57397747;21.78129387;24.57958412;0
640.0496458;4736.561794;1997;0;0;38.14391327;38.02436829;38.0368042;38.09246826;38.25211334;38.22325897;38.0506134;38.06752014;38.18567657;38.35426331;-51;5;10;22.50658035;15.36199093;13.90850925;14.48836708;22.66368675;24.33882141;20.03839874;13.99290752;21.58083534;24.73457909;0
610.8702594;4755.547538;1997;0;0;38.14073181;38.03884125;38.04980087;38.10510254;38.24985504;38.21463013;38.0555191;38.07939148;38.18690491;38.34736633;-99;10;2;23.13401985;15.76452827;14.14626312;14.88455677;23.64393616;25.74998665;20.13354874;14.50005722;22.12167931;25.88092041;0
852.829328;4535.551476;1997;0;0;38.09931183;37.91778183;37.93905258;38.01313782;38.17057419;38.1822319;37.96575928;37.98065948;38.15140152;38.34706116;-628;16;14;23.25009346;16.37564659;14.52697659;15.11392975;24.63007164;26.87132072;20.86541367;15.14071274;22.49137115;26.48609161;0
599.5373366;4752.63025;1997;0;0;38.13807678;38.04037094;38.05303574;38.10735321;38.2467804;38.2099762;38.05496979;38.08146286;38.18496704;38.34392548;-116;12;0;23.14139557;16.03985405;14.25266743;15.38000202;24.00000191;25.87178612;20.24999809;14.87498283;22.28207397;26.14321709;0
590.9549036;4753.477483;1997;0;0;38.13644409;38.04230499;38.05618286;38.1099472;38.24516296;38.20683289;38.05530548;38.08391953;38.18428802;38.3418045;-115;14;3;23.36385918;15.65322685;14.38000011;15.38000202;23.63005066;25.86165619;20.24631119;14.98348522;22.24748993;26.24523926;0
586.26907;4743.143485;1997;0;0;38.13358307;38.04029846;38.0557785;38.1080246;38.24147034;38.20324707;38.05240631;38.08209229;38.18060684;38.33933258;-88;8;3;23.39494896;15.960886;14.37533093;15.2500906;24.12307739;25.88006973;20.3719883;14.87801838;22.61997986;25.99268723;0
588.3021935;4743.31364;1997;0;0;38.13404083;38.03977203;38.0549202;38.10733795;38.24189758;38.20407104;38.05233383;38.08142471;38.18080139;38.33985901;-98;6;0;23.50047684;16.28186226;14.38448715;15.26002121;24.13070107;25.88353729;20.24969864;14.99431038;22.60556793;25.89626884;0
563.0214503;4757.662008;1997;48.83518321;0;38.13250732;38.05260468;38.07010651;38.12268066;38.24264526;38.1978302;38.06077576;38.09617233;38.18528748;38.3367157;-151;7;64;22.80108833;15.07335567;14.13014698;14.98689556;23.34689713;25.31067467;19.97271538;14.62136364;21.26817513;25.58158493;48.83518321
560.0827154;4761.689209;1997;0;0;38.13290024;38.05428696;38.07176209;38.12463379;38.24334717;38.19786072;38.0626297;38.09801483;38.18643188;38.33680725;-128;8;15;22.50120926;15.28806019;14.06845951;14.80739498;22.94155502;25.04562569;19.99820518;14.38829803;21.57338715;25.56983566;0
553.7932893;4758.205285;1997;17.66722024;0;38.13113785;38.05558777;38.07435226;38.12641144;38.24179077;38.19506836;38.06525421;38.09975815;38.18543243;38.33541107;-370;17;5;22.87526131;15.38022327;13.93502045;15.24999905;23.8828907;25.63001442;19.85660934;14.7500124;21.88007736;26.01660728;17.66722024
557.9125871;4748.399341;1997;9.172797153;0;38.1290741;38.05050278;38.06988907;38.12063599;38.23877716;38.1938324;38.06015015;38.09422684;38.1811676;38.33441162;-433;18;5;23.36462021;15.22448635;14.38000011;15.50566483;23.8836956;25.504673;19.99455643;14.87461281;22.3773098;26.11716843;9.172797153
572.5372089;4820.153373;1997;57.99118534;96.65197557;38.14381409;38.06256866;38.07202911;38.13202667;38.25642776;38.21072388;38.07320404;38.10508728;38.20081329;38.34171295;-252;10;17;22.99626541;15.50183487;13.86685753;15.50000381;23.74964523;25.50318146;19.86707878;14.63000488;21.75932503;26.37999344;154.6431609
584.4109882;4775.785009;1997;20.55498458;20.55498458;38.13920593;38.05066681;38.06343079;38.11923599;38.24977112;38.20814896;38.06227112;38.09287262;38.19076538;38.34255219;-172;22;2;22.88000107;15.64387417;14.26630688;15.50000381;23.87771988;25.64714432;20.3711319;14.99710178;21.85754585;26.01728821;41.10996916
775.5575829;4585.182558;1998;908.2634394;0;38.20978928;38.01118088;38.02998352;38.00753021;38.21864319;38.36168671;38.1163826;38.04394531;38.09921265;38.37118149;-257;33;28;24.12998772;17.13862801;15.0039072;15.55490589;23.01036835;26.13000107;23.01089096;15.75;22.37111855;26.50684166;908.2634394
871.1914086;4541.977105;1998;0;0;38.18532181;37.98487091;38.01486206;38.0226059;38.2090416;38.35575104;38.10002136;38.03598404;38.10326767;38.35237503;-508;17;22;24.39776611;17.0015316;14.88000202;15.51346874;24.24694252;26.24999809;23.13000107;15.73287201;23.04563332;27.12623787;0
